photo_id,tag
5232,"madeira, vegetação, parque, gramado, público, banco"
5233,"madeira, concreto, vegetação, parque, gramado, público, banco, playground, caminho"
5234,"vegetação, parque, gramado, público, banco"
5235,"concreto, cobertura, ferro, pilar, parque, gramado, público"
5236,"vegetação, escultura, parque, gramado, público"
5237,"vegetação, parque, gramado, público, banco, caminho, circulação"
5238,"madeira, cobertura, ferro, vegetação, parque, gramado, público, banco, playground"
5239,"madeira, concreto, escada, cobertura, vegetação, parque, público, banco"
5240,"madeira, vegetação, parque, gramado, público, banco, edifício, caminho"
5241,"vegetação, parque, gramado, público, terra"
5242,"vegetação, parque, gramado, público, caminho"
5243,"madeira, vegetação, parque, gramado, público, banco, playground, caminho"
5244,"vegetação, parque, gramado, público, caminho"
5245,"vegetação, parque, gramado, público"
5246,"madeira, vegetação, parque, gramado, público, edifício"
5247,"concreto, vegetação, parque, público, canteiro, circulação"
5248,"madeira, vegetação, parque, gramado, público, banco, playground, edifício"
5249,"vegetação, parque, gramado, público"
5250,"concreto, escada, vegetação, parque, público, corrimão"
5251,"vegetação, parque, gramado, público, circulação"
5252,"madeira, luminária, vegetação, escultura, parque, gramado, público, banco"
5253,"luminária, vegetação, parque, gramado, público, museu"
5254,"vegetação, escultura, parque, público, água"
5255,"luminária, vegetação, parque, gramado, público"
5256,"concreto, luminária, vegetação, parque, gramado, público, escadaria, museu"
5257,"vegetação, escultura, parque, gramado, público"
5258,"concreto, patamar, vegetação, parque, gramado, público, desnível, escadaria, circulação"
5259,"pedra, escultura, parque, público, granito"
5260,"vegetação, parque, gramado, público"
5261,"concreto, vegetação, parque, gramado, público"
5262,"vegetação, parque, gramado, público, rua"
5263,"vegetação, parque, gramado, público"
5264,"concreto, escada, vegetação, escultura, parque, gramado, público, circulação"
5265,"concreto, vegetação, parque, gramado, público, escadaria"
5266,"pedra, escultura, parque, gramado, público, escadaria, granito"
5267,"concreto, vegetação, parque, gramado, público, museu"
5268,"patamar, vegetação, parque, gramado, público, escadaria"
5269,"concreto, vegetação, parque, gramado, público, rua, museu"
5270,"concreto, vegetação, parque, gramado, público, arco, museu"
5271,"escada, vegetação, parque, gramado, público, edifício, rua"
5272,"concreto, escada, patamar, vegetação, parque, gramado, público"
5273,"vegetação, escultura, parque, gramado, público"
5274,"concreto, patamar, luminária, vegetação, parque, público, museu"
5275,"coluna, luminária, vegetação, parque, gramado, público, arco, museu"
5276,"vegetação, parque, gramado, público"
5277,"luminária, vegetação, parque, gramado, público, circulação"
5278,"pedra, luminária, vegetação, escultura, gramado, público"
5279,"concreto, luminária, vegetação, parque, público, arco, museu"
5280,"luminária, vegetação, parque, gramado, público"
5281,"vegetação, parque, gramado, público, rua"
5282,"vegetação, gramado, público, desnível, ponte"
5283,"madeira, vegetação, parque, público, playground, ponte, circulação"
5284,"vegetação, parque, gramado, público"
5285,"concreto, vegetação, escultura, parque, gramado, público, desnível"
5286,"concreto, patamar, vegetação, parque, gramado, público, escadaria, circulação"
5287,"luminária, vegetação, parque, gramado, público"
5288,"concreto, vegetação, parque, gramado, público, rua, museu"
5289,"janela, concreto, ferro, luminária, vegetação, parque, público, arco, museu"
5290,"escada, luminária, vegetação, parque, gramado, público, circulação, museu"
5291,"luminária, vegetação, parque, gramado, público"
5292,"coluna, concreto, ferro, luminária, vegetação, parque, público, museu"
5293,"concreto, escada, vegetação, parque, gramado, público, ponte"
5294,"vegetação, parque, gramado, público, ponte"
5295,"concreto, escada, vegetação, parque, público, arco, museu"
5296,"vegetação, parque, gramado, público, circulação"
5297,"patamar, vegetação, parque, gramado, público, desnível, escadaria"
5298,"vegetação, parque, gramado, público"
5299,"luminária, vegetação, parque, público, mureta, circulação"
5300,"madeira, vegetação, parque, gramado, público, banco, circulação"
5301,"concreto, luminária, vegetação, escultura, parque, gramado, público"
5302,"pedra, concreto, escada, patamar, luminária, vegetação, parque, gramado, público, desnível, circulação"
5303,"ferro, vegetação, parque, gramado, público, ponte"
5304,"ferro, vegetação, parque, gramado, público, ponte, rua"
5305,"concreto, vegetação, parque, público, desnível, escadaria"
5306,"escada, luminária, vegetação, parque, gramado, público"
5307,"vegetação, parque, gramado, público, banco, caminho"
5308,"madeira, vegetação, parque, gramado, público, playground"
5309,"ferro, vegetação, parque, gramado, público, playground"
5310,"vegetação, parque, gramado, público, caminho"
5311,"escada, vegetação, parque, gramado, público, playground, caminho"
5312,"vegetação, parque, gramado, público, banco, caminho"
5313,"mesa, vegetação, parque, gramado, público, banco, desnível, caminho"
5314,"ferro, parque, gramado, público, playground"
5315,"escada, vegetação, parque, gramado, público, playground"
5316,"vegetação, parque, gramado, público"
5317,"madeira, mesa, vegetação, parque, público, banco, playground"
5318,"pedra, escada, vegetação, escultura, parque, público"
5319,"madeira, cobertura, vegetação, parque, gramado, público, banco, circulação"
5320,"vegetação, parque, gramado, público, terra, água"
5321,"madeira, vegetação, parque, público, playground"
5322,"vegetação, parque, gramado, público"
5323,"vegetação, parque, gramado, público, circulação"
5324,"vegetação, parque, gramado, público, terra"
5325,"madeira, vegetação, parque, gramado, público, playground"
5326,"madeira, mesa, vegetação, parque, gramado, público, banco, playground"
5327,"patamar, vegetação, parque, público, ponte, circulação"
5328,"vegetação, parque, gramado, público, desnível, circulação, rampa"
5329,"vegetação, parque, público, ponte, circulação"
5330,"madeira, cobertura, vegetação, parque, gramado, público, banco"
5331,"concreto, ferro, ornamento, vegetação, público"
5332,"vegetação, parque, público, banco, ponte, árvore de porte"
5333,"janela, concreto, escultura, parque, público, paralelepípedo, telha cerâmica"
5334,"coluna, concreto, mesa, cobertura, vegetação, parque, gramado, público, banco"
5335,"madeira, coluna, concreto, cobertura, vegetação, parque, público, banco, playground"
5336,"madeira, concreto, cobertura, vegetação, parque, gramado, público, banco, marquise"
5337,"concreto, vegetação, parque, gramado, público, banco, caminho"
5338,"coluna, concreto, cobertura, vegetação, parque, público, banco, marquise"
5339,"vegetação, parque, público, azulejo"
5340,"concreto, viga, vegetação, parque, gramado, público, canteiro"
5341,"concreto, vegetação, parque, gramado, público, banco, playground"
5342,"vegetação, parque, gramado, público"
5343,"vegetação, parque, gramado, público"
5344,"concreto, vegetação, parque, gramado, público, banco"
5345,"vegetação, parque, gramado, público, caminho"
5346,"concreto, vegetação, parque, gramado, público, banco, playground"
5347,"mesa, vegetação, parque, gramado, público, banco, telha cerâmica, árvore de porte"
5348,"concreto, degrau, passarela, vegetação, parque, gramado, público"
5349,"madeira, vegetação, parque, gramado, público, playground"
5350,"concreto, vegetação, parque, público, banco, marquise, playground"
5351,"mesa, vegetação, parque, gramado, público, telha cerâmica, bloco de concreto"
5352,"vegetação, parque, gramado, público"
5353,"pedra, concreto, degrau, vegetação, parque, público"
5354,"vegetação, parque, público, arco"
5355,"vegetação, parque, gramado, público, caminho"
5356,"madeira, mesa, pilar, vegetação, parque, gramado, público, telha cerâmica, playground"
5357,"vegetação, parque, gramado, público"
5358,"vegetação, parque, gramado, público"
5359,"vegetação, parque, gramado, público"
5360,"madeira, mesa, pilar, vegetação, parque, gramado, público, desnível, telha cerâmica, playground"
5361,"concreto, degrau, parede curva, vegetação, parque, público"
5362,"madeira, vegetação, parque, gramado, público, marquise"
5363,"coluna, concreto, porta, cobertura, vegetação, parque, público, marquise, abertura zenital"
5364,"vegetação, parque, gramado, público"
5365,"madeira, vegetação, parque, gramado, público"
5366,"vegetação, parque, gramado, público"
5367,"vegetação, parque, gramado, público"
5368,"vegetação, parque, gramado, público"
5369,"madeira, coluna, concreto, cobertura, vegetação, parque, público, banco, marquise, playground"
5370,"vegetação, parque, gramado, público, caminho"
5371,"madeira, vegetação, parque, público"
5372,"concreto, vegetação, parque, público, banco, mureta"
5373,"madeira, vegetação, parque, gramado, público, playground"
5374,"madeira, coluna, cobertura, vegetação, parque, público, banco, marquise"
5375,"vegetação, parque, gramado, público"
5376,"vegetação, parque, gramado, público"
5377,"vegetação, parque, gramado, público, banco, telha cerâmica, caminho"
5378,"pedra, concreto, cobertura, vegetação, parque, público, banco, marquise, playground"
5379,"alvenaria, madeira, pilar, vegetação, parque, gramado, público, telha cerâmica, arco"
5380,"coluna, concreto, vegetação, parque, público, marquise, abertura zenital"
5381,"calçada, ferro, parque, gramado, público, playground, rua"
5382,"vegetação, parque, gramado, público, circulação"
5383,"madeira, concreto, vegetação, parque, gramado, público, banco, paralelepípedo, playground"
5384,"concreto, vegetação, parque, gramado, público, banco"
5385,"ferro, vegetação, parque, gramado, público, rua"
5386,"madeira, vegetação, parque, público, ponte"
5387,"madeira, concreto, vegetação, parque, gramado, público, banco, paralelepípedo, playground, caminho"
5388,"madeira, concreto, vegetação, parque, gramado, público, banco, paralelepípedo, playground"
5389,"madeira, concreto, vegetação, parque, gramado, público, banco, playground, circulação"
5390,"madeira, concreto, vegetação, parque, gramado, público, banco, playground"
5391,"vegetação, parque, público"
5392,"madeira, concreto, vegetação, parque, gramado, público, banco, playground"
5393,"madeira, vegetação, parque, gramado, público, banco, playground"
5394,"concreto, vegetação, parque, gramado, público, banco, paralelepípedo, caminho"
5395,"concreto, vegetação, parque, gramado, público, banco, caminho"
5396,"madeira, escada, vegetação, parque, público, ponte, guarda corpo"
5397,"madeira, concreto, vegetação, parque, gramado, público, banco, playground"
5404,paralelepípedo
5406,"luminária, paralelepípedo"
5409,paralelepípedo
5410,"beiral, luminária"
5411,luminária
5412,paralelepípedo
5413,paralelepípedo
5453,concreto aparente
5492,parque
5499,igreja
5502,igreja
5503,brutalismo
5504,concreto
5505,cobogó
5506,concreto
5508,"laje, modernismo, brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5509,"brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5510,"brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5511,"brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5513,"laje, brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5514,"laje, brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5515,"vidro, brutalismo, empena, concreto, fachada, arquitetura moderna, ribeirão preto, residência, tijolo"
5516,"laje, brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5517,"vidro, brutalismo, concreto, arquitetura moderna, ribeirão preto, residência, tijolo"
5518,"rodoviária, rampa, concreto, brutalismo"
5538,"cultural, museu"
5540,"universidade, prédio"
5541,cobertura
5542,"escada, vidro"
5543,"ribeirão preto, residência, casa, estrutura, tijolo, brutalismo, cobertura"
5544,"ribeirão preto, residência, casa, madeira"
5545,"ribeirão preto, residência, casa, cobertura, estrutura, madeira, rampa, tijolo, brutalismo"
5546,"ribeirão preto, residência, casa, estrutura, tijolo, madeira, brutalismo"
5547,"ribeirão preto, residência, casa, concreto, estrutura, cobertura, brutalismo"
5548,"ribeirão preto, residência, casa, tijolo, estrutura"
5555,"ribeirão preto, residência, casa, estrutura, cobertura, tijolo, concreto, guarda-corpo, brutalismo"
5557,"ribeirão preto, residência, casa, concreto, guarda-corpo, mezanino, estrutura, brutalismo"
5562,"ribeirão preto, residência, casa, concreto, tijolo, estrutura, brutalismo"
5564,"ribeirão preto, residência, casa, estrutura, vidro, brutalismo"
5566,cobogó
5572,modernismo
5574,igreja
5577,"prédio, edifício"
5578,"prédio, edifício"
5588,igreja
5589,jardim
5590,"banco, concreto, jardim"
5591,brise
5592,vidro
5598,cobogó
5600,"escola, faculdade"
5601,"ribeirão preto, residência, arquitetura moderna, concreto, estrutura"
5602,"residência, arquitetura moderna, ribeirão preto, concreto, estrutura"
5603,"arquitetura moderna, residência, ribeirão preto, estrutura, concreto"
5604,"arquitetura moderna, residência, ribeirão preto, estrutura, concreto, tijolo"
5605,"arquitetura moderna, residência, ribeirão preto, estrutura, concreto, tijolo"
5606,"arquitetura moderna, concreto, tijolo, estrutura, residência, ribeirão preto"
5608,"praça, granito"
5609,praça
5610,torre
5613,"ferro, pedra, muro, passarela, guarda-corpo, paralelepípedo"
5614,"ferro, pilar, escada, ornamento, guarda-corpo"
5615,"telhado, cobertura, ferro, pilar, ornamento"
5616,concreto
5617,"concreto, marquise"
5618,igreja
5619,igreja
5620,residência
5621,residência
5622,residência
5623,residência
5624,residência
5625,residência
5626,"azulejo, ornamento, turístico, igreja, religioso"
5627,"ornamento, turístico, igreja, religioso"
5628,"fachada, arco, janela, guarda-corpo, cimento, alvenaria, cerâmica, turístico, igreja, religioso"
5629,"fachada, arco, janela, guarda-corpo, telha, telha cerâmica, telhado, cimento, alvenaria, cerâmica, turístico, igreja, religioso"
5630,"telha, telha cerâmica, telhado, cimento, alvenaria, cerâmica, turístico, igreja, religioso"
5631,"fachada, janela, guarda-corpo, telha, telha cerâmica, telhado, telhado duas águas, porta, alvenaria, cerâmica, turístico, igreja, religioso"
5632,"arco, cimento, turístico, igreja, religioso"
5633,"alvenaria, janela, guarda-corpo, telhado, telha, telha cerâmica, cerâmica, turístico, igreja, religioso"
5634,"janela, cimento, turístico, igreja, religioso"
5635,"coluna, turístico, igreja, religioso"
5636,"coluna, janela, turístico, igreja, religioso"
5637,"arco, turístico, igreja, religioso"
5638,"janela, telha, telha cerâmica, telhado, arco, alvenaria, cimento, turístico, igreja, religioso"
5639,"janela, telha, telha cerâmica, telhado, arco, porta, guarda-corpo, alvenaria, cimento, turístico, igreja, religioso"
5640,"janela, telha, telha cerâmica, telhado, madeira, turístico, igreja, religioso"
5641,"telha, telha cerâmica, telhado, coluna, mureta, alvenaria, madeira, cerâmica, turístico, igreja, religioso"
5642,"telha, telha cerâmica, telhado, coluna, arco, mureta, alvenaria, madeira, cerâmica, turístico, igreja, religioso"
5643,"telha, telha cerâmica, telhado, coluna, banco, mureta, alvenaria, madeira, cerâmica, turístico, igreja, religioso"
5644,"telha, telha cerâmica, telhado, coluna, mureta, viga, alvenaria, madeira, cerâmica, turístico, igreja, religioso"
5645,"telha, telha cerâmica, telhado, coluna, mureta, viga, alvenaria, madeira, cerâmica, turístico, igreja, religioso"
5646,"telhado duas águas, turístico, igreja, religioso"
5647,"pedra, turístico"
5648,"ornamento, janela, alvenaria, turístico, igreja, religioso"
5649,"parede, janela, ornamento, arco, alvenaria, turístico, igreja, religioso"
5650,"pilar, alvenaria, turístico, igreja, religioso"
5651,"turístico, igreja, religioso"
5652,"parede, janela, ornamento, arco, torre, alvenaria, turístico, igreja, religioso, rua"
5653,"parede, janela, ornamento, arco, torre, alvenaria, turístico, igreja, religioso, rua"
5654,"parede, janela, ornamento, arco, torre, alvenaria, turístico, igreja, religioso"
5655,"telha, telha cerâmica, telhado, telhado duas águas, porta, janela, alvenaria, turístico, igreja, religioso"
5656,"telha, telha cerâmica, telhado, telhado duas águas, parede, alvenaria, turístico, igreja, religioso, rua"
5657,"telha, telha cerâmica, telhado, telhado duas águas, porta, janela, alvenaria, turístico, igreja, religioso"
5658,"telha, telha cerâmica, telhado, telhado duas águas, arco, porta, janela, ornamento, alvenaria, madeira, cerâmica, turístico, igreja, religioso, rua"
5659,"telhado, arco, porta, ornamento, alvenaria, madeira, cerâmica, turístico, igreja, religioso, rua"
5660,"janela, porta, escada, mureta, alvenaria, turístico, igreja, religioso"
5662,"porta, arco, torre, telhado, telhado duas águas, alvenaria, turístico, igreja, religioso"
5663,"telhado, telhado duas águas, janela, turístico, igreja, religioso"
5664,"muro, pedra"
5665,"muro, telha, telhado, telha cerâmica, pedra, madeira, cerâmica"
5666,"telha cerâmica, telhado, telha, cerâmica"
5667,"telha cerâmica, telhado, telha, coluna, telhado duas águas, cerâmica, pedra"
5668,"telha cerâmica, telhado, telha, coluna, telhado duas águas, cerâmica, pedra"
5669,"telha cerâmica, telhado, telha, coluna, telhado duas águas, cerâmica, pedra"
5670,"telha cerâmica, telhado, telha, telhado duas águas, cerâmica"
5671,"telha cerâmica, telhado, telha, telhado duas águas, cerâmica"
5673,"parede, porta, mureta, alvenaria, turístico, igreja, religioso"
5674,"parede, porta, arco, janela, alvenaria, pedra, turístico, igreja, religioso"
5675,"arco, janela, pedra, turístico, igreja, religioso"
5676,"arco, janela, pedra, turístico, igreja, religioso"
5677,"parede, porta, arco, janela, mureta, alvenaria, pedra, turístico, igreja, religioso"
5678,"arco, janela, pedra, turístico, igreja, religioso"
5679,"arco, janela, pedra, turístico, igreja, religioso"
5680,"arco, janela, pedra, turístico, igreja, religioso"
5681,"arco, janela, pedra, turístico, igreja, religioso"
5682,"arco, pedra, turístico, igreja, religioso"
5683,"arco, janela, pedra, turístico, igreja, religioso"
5684,"arco, janela, pedra, turístico, igreja, religioso"
5685,"janela, pedra, turístico, igreja, religioso"
5686,"arco, janela, pedra, turístico, igreja, religioso"
5687,"janela, pedra, turístico, igreja, religioso"
5688,"parede, pedra, turístico, igreja, religioso"
5689,"arco, janela, pedra, turístico, igreja, religioso"
5690,"torre, pilar, alvenaria, turístico, igreja, religioso, rua"
5691,"torre, pilar, telhado, telhado duas águas, alvenaria, turístico, igreja, religioso"
5692,"ornamento, telha cerâmica, janela, torre, turístico, igreja, religioso"
5693,"ornamento, telha cerâmica, janela, torre, turístico, igreja, religioso"
5694,"janela, porta, ornamento, arco, turístico, igreja, religioso"
5695,"ornamento, turístico, igreja, religioso"
5696,"arco, pilar, ornamento, mesa, degrau, madeira, turístico, igreja, religioso"
5697,"torre, arco, telhado duas águas, telhado, turístico, igreja, religioso"
5698,"arco, coluna, torre, turístico, igreja, religioso"
5699,janela
5701,"arco, escultura, pedra"
5702,"telha, telhado"
5703,"igreja, fachada"
5705,"igreja, concreto aparente"
5706,"igreja, concreto aparente"
5707,"igreja, concreto aparente"
5708,concreto aparente
5709,concreto aparente
5710,espaco573
5711,espaco573
5712,espaco573
5713,espaco573
5714,espaco573
5715,espaco573
5716,espaco573
5717,espaco573
5718,espaco573
5719,espaco573
5720,espaco573
5721,espaco573
5722,espaco573
5723,espaco573
5724,espaco573
5725,espaco573
5726,espaco573
5727,espaco573
5728,espaco573
5729,espaco573
5730,espaco573
5731,espaco573
5732,espaco573
5733,espaco573
5734,espaco573
5735,espaco573
5736,espaco573
5737,espaco573
5738,espaco573
5739,espaco573
5740,espaco573
5741,espaco573
5742,espaco573
5743,espaco573
5744,"espaco573, escola"
5745,espaco573
5746,espaco573
5747,espaco573
5748,"espaco573, igreja"
5749,espaco573
5750,espaco573
5751,espaco573
5752,espaco573
5753,espaco573
5754,espaco573
5755,espaco573
5756,espaco573
5757,"espaco573, igreja"
5758,"espaco573, igreja, janela"
5759,"#espaco573, espaco573"
5760,espaco573
5761,espaco573
5762,espaco573
5763,espaco573
5764,espaco573
5765,espaco573
5766,espaco573
5767,espaco573
5768,espaco573
5769,espaco573
5770,espaco573
5771,espaco573
5772,espaco573
5773,"janela, escola, educacional, alvenaria, madeira, tijolo de barro, parede, espaco573"
5775,"janela, alvenaria, madeira, parede, espaco573, residência, ornamento, porta, escada, rua, habitação"
5776,"fachada, espaco573, escola, educacional, arco, ornamento, tijolo de barro, alvenaria, madeira, muro"
5777,"espaco573, escola, educacional, arco, ornamento, alvenaria"
5779,#espaco573
5780,#espaco573
5781,#espaco573
5782,#espaco573
5783,#espaco573
5784,#espaco573
5785,#espaco573
5786,#espaco573
5787,#espaco573
5788,#espaco573
5789,#espaco573
5790,#espaco573
5791,#espaco573
5792,#espaco573
5793,#espaco573
5794,#espaco573
5795,#espaco573
5796,#espaco573
5797,#espaco573
5798,#espaco573
5799,#espaco573
5800,#espaco573
5801,#espaco573
5802,#espaco573
5803,#espaco573
5804,#espaco573
5805,#espaco573
5806,#espaco573
5807,#espaco573
5808,#espaco573
5809,#espaco573
5810,#espaco573
5811,#espaco573
5812,#espaco573
5813,#espaco573
5814,#espaco573
5815,#espaco573
5816,#espaco573
5817,#espaco573
5818,#espaco573
5819,#espaco573
5820,#espaco573
5821,#espaco573
5822,#espaco573
5823,#espaco573
5824,#espaco573
5825,#espaco573
5826,#espaco573
5827,#espaco573
5828,#espaco573
5829,#espaco573
5830,#espaco573
5831,#espaco573
5834,#espaco573
5835,#espaco573
5837,#espaco573
5838,#espaco573
5839,#espaco573
5840,#espaco573
5841,#espaco573
5842,#espaco573
5843,#espaco573
5844,#espaco573
5845,#espaco573
5846,#espaco573
5847,#espaco573
5848,#espaco573
5849,#espaco573
5850,#espaco573
5851,"#espaco573, espaco573"
5852,"#espaco573, espaco573"
5853,"#espaco573, espaco573"
5854,"#espaco573, espaco573"
5855,"#espaco573, espaco573"
5856,espaco573
5857,espaco573
5858,#espaco573
5859,espaco573
5860,#espaco573
5861,#espaco573
5862,#espaco573
5863,espaco573
5864,#espaco573
5865,#espaco573
5866,espaco573
5867,espaco573
5868,espaco573
5869,#espaco573
5870,espaco573
5871,#espaco573
5872,espaco573
5873,espaco573
5874,#espaco573
5875,#espaco573
5876,#espaco573
5877,espaco573
5878,espaco573
5879,"espaco573, escada, degrau, alvenaria, parede"
5880,espaco573
5881,espaco573
5882,"escola, espaco573, alvenaria, caixilho, madeira, tijolo de barro"
5883,espaco573
5884,"escola, alvenaria, tijolo de barro, espaco573"
5885,"escola, espaco573, alvenaria, estrutura, educacional"
5886,espaco573
5887,espaco573
5888,"escola, espaco573, alvenaria, tijolo de barro"
5889,espaco573
5890,espaco573
5891,espaco573
5892,espaco573
5893,"escola, espaco573, alvenaria"
5894,"escola, espaco573, alvenaria"
5895,"escola, espaco573, parede, alvenaria"
5896,"escola, espaco573, escada, pilar, aço, viga, tijolo de barro, alvenaria"
5897,"escola, espaco573, alvenaria, tijolo de barro"
5898,"escola, espaco573, escada, pilar, viga, estrutura"
5899,"escola, espaco573, alvenaria, tijolo de barro, caixilho"
5901,"escola, espaco573, alvenaria"
5902,"escola, espaco573, alvenaria, viga, pilar"
5903,"escola, espaco573, caixilho, alvenaria, parede"
5904,"escola, espaco573, alvenaria, pilar"
5905,"escola, espaco573, edifício, educacional, fachada, ornamento, caixilho"
5906,"escola, espaco573, porta, madeira, alvenaria, telhado"
5907,"escola, escada, guarda corpo, degrau, espaco573"
5908,#espaco573
5909,"escola, ornamento, pilar, telhado, telha, espaco573"
5910,"escola, espaco573, alvenaria, telhado, guarda corpo"
5911,"escola, espaco573, alvenaria, telhado, pilar, guarda corpo, caixilho, madeira"
5912,"escola, espaco573, alvenaria"
5913,"escola, espaco573, fachada"
5914,"escola, espaco573, alvenaria, pilar, telhado, telha"
5915,"escola, madeira, alvenaria, espaco573"
5916,"escola, fachada, alvenaria, ornamento, espaco573"
5917,"escola, espaco573, madeira"
5920,"escola, espaco573, escada"
5922,espaco573
5923,espaco573
5924,espaco573
5925,#espaco573
5926,espaco573
5927,#espaco573
5928,"espaco573, igreja, residência"
5929,espaco573
5930,#espaco573
5931,#espaco573
5932,"espaco573, residência"
5933,#espaco573
5934,espaco573
5935,#espaco573
5937,espaco573
5938,#espaco573
5939,#espaco573
5940,espaco573
5941,#espaco573
5942,espaco573
5943,#espaco573
5944,#espaco573
5945,#espaco573
5946,espaco573
5947,#espaco573
5948,espaco573
5949,espaco573
5950,#espaco573
5951,#espaco573
5952,#espaco573
5953,#espaco573
5954,espaco573
5955,#espaco573
5956,#espaco573
5957,espaco573
5958,#espaco573
5959,#espaco573
5960,#espaco573
5961,espaco573
5962,#espaco573
5963,espaco573
5964,espaco573
5965,espaco573
5966,espaco573
5967,espaco573
5968,espaco573
5970,espaco573
5971,"espaco573, escola"
5972,"espaco573, escola"
5973,"espaco573, janela, escola"
5974,"espaco573, porta, escola"
5975,"espaco573, escola"
5976,espaco573
5977,espaco573
5978,espaco573
5979,espaco573
5980,espaco573
5981,espaco573
5982,espaco573
5983,espaco573
5984,espaco573
5985,espaco573
5986,espaco573
5987,espaco573
5988,espaco573
5989,espaco573
5990,espaco573
5991,espaco573
5992,espaco573
5993,espaco573
5994,espaco573
5995,espaco573
5996,#espaco573
5998,#espaco573
5999,#espaco573
6000,#espaco573
6001,#espaco573
6002,#espaco573
6003,#espaco573
6004,#espaco573
6005,#espaco573
6006,#espaco573
6007,#espaco573
6008,#espaco573
6009,#espaco573
6010,"pedra, telhado duas águas"
6013,concreto armado
6014,concreto armado
6020,#espaco573
6021,#espaco573
6022,#espaco573
6023,#espaco573
6024,#espaco573
6025,#espaco573
6026,#espaco573
6027,#espaco573
6028,#espaco573
6029,#espaco573
6030,#espaco573
6031,#espaco573
6032,#espaco573
6033,#espaco573
6034,#espaco573
6035,#espaco573
6037,espaco573
6038,espaco573
6039,"#espaco573, público, lazer"
6040,espaco573
6041,"#espaco573, rua"
6042,"#espaco573, parque"
6043,#espaco573
6044,"#espaco573, público, praça, concreto"
6045,"#espaco573, mosaico português"
6047,#espaco573
6048,#espaco573
6049,"residência, ribeirão preto, casa, arquitetura moderna, brutalismo, escada, concreto, estrutura, tijolo"
6050,"residência, ribeirão preto, casa, arquitetura moderna, brutalismo, concreto, estrutura, tijolo, jardim"
6051,"residência, ribeirão preto, casa, arquitetura moderna, brutalismo, concreto, estrutura, tijolo, jardim, varanda"
6053,"residência, ribeirão preto, casa, arquitetura moderna, brutalismo, concreto, estrutura, tijolo, jardim, veneziana, caixilho, mobiliário"
6054,"residência, ribeirão preto, casa, arquitetura moderna, brutalismo, concreto, estrutura, tijolo, jardim"
6055,"arquitetura moderna, ribeirão preto, residência, casa, tijolo, concreto, estrutura, vidro, jardim"
6056,igreja
6057,igreja
6058,"igreja, madeira"
6069,"concreto aparente, museu, rampa, empena"
6070,museu
6071,"museu, guarda corpo"
6072,"museu, guarda corpo, rampa"
6073,"museu, guarda corpo"
6074,"museu, concreto aparente, janela"
6075,"museu, concreto aparente, janela"
6076,"museu, rampa, abertura zenital, madeira"
6077,"museu, rampa, madeira"
6078,"museu, rampa, madeira"
6079,"museu, rampa, concreto aparente"
6080,"museu, concreto aparente"
6081,"museu, concreto aparente, rampa"
6082,#espaco573
6083,#espaco573
6084,#espaco573
6085,#espaco573
6086,#espaco573
6087,#espaco573
6088,#espaco573
6089,#espaco573
6090,#espaco573
6091,#espaco573
6092,#espaco573
6093,#espaco573
6094,#espaco573
6095,#espaco573
6096,#espaco573
6097,#espaco573
6098,#espaco573
6099,#espaco573
6100,#espaco573
6101,#espaco573
6102,#espaco573
6103,#espaco573
6104,#espaco573
6105,#espaco573
6106,#espaco573
6107,#espaco573
6118,"concreto, concreto aparente, vidro, fachada de vidro, ferro, pórtico, laje, cobertura, marquise, fachada, brise, escadaria, faculdade, jardim"
6119,"concreto, concreto aparente, pórtico, fachada, brise, faculdade, jardim"
6120,"concreto, concreto aparente, pórtico, fachada, brise, faculdade, jardim, empena, janela"
6121,"concreto, concreto aparente, pórtico, fachada, brise, faculdade, vidro, ferro, laje, pilar, fachada de vidro, montante, caixilho"
6122,"concreto, concreto aparente, faculdade, laje, marquise"
6123,"concreto, concreto aparente, faculdade, laje, marquise, brise"
6124,"concreto, concreto aparente, faculdade, laje, marquise, vidro, ferro, cobertura, pórtico, fachada de vidro, brise"
6125,"concreto, concreto aparente, faculdade, laje, marquise, cobertura, pórtico, brise, fachada"
6126,"concreto, concreto aparente, viga, laje, guarda corpo, faculdade, jardim, pilar"
6127,"concreto, concreto aparente, viga, faculdade, jardim, pórtico, fachada, brise"
6128,"concreto, concreto aparente, viga, faculdade, vidro, guarda corpo, painel, mezanino"
6129,"faculdade, fachada, brise, vidro, janela, fachada de vidro"
6130,"faculdade, fachada, brise, concreto, concreto aparente, pórtico, pilar, mezanino, viga, vão, guarda corpo, tijolo de barro, alvenaria"
6131,"faculdade, fachada, brise, concreto, concreto aparente, pórtico, pilar, viga"
6132,"faculdade, fachada, concreto, concreto aparente, pórtico, pilar, viga, laje"
6133,"faculdade, fachada, concreto, concreto aparente, pórtico, pilar, viga, jardim"
6134,"faculdade, fachada, concreto, concreto aparente, pórtico, pilar, viga, jardim"
